words,freq
reinstall,7.6847738471602955
value,7.673537159002283
manually,7.660576785412329
stuck,7.593390491432628
different,7.58848162358046
affected,7.578972205088119
volume,7.521871086639511
equipment,7.5173370695695745
scanner,7.416381939630742
allow,7.409985422543992
assistance,7.398620607775856
da,7.392256200754182
describe,7.386006502930833
repair,7.354230083084658
long,7.347099766509886
top,7.341878474587876
basis,7.312163639123284
way,7.310351950818562
icon,7.307637693453944
discount,7.305493613753476
importance,7.264385216394659
come,7.259314054098603
card,7.172395259891328
quality,7.160438908548503
tax,7.118555429504157
tracker,7.115409661390442
failure,7.0906249767003695
logged,7.071266459924431
return,7.046008266380398
anything,7.045520914637168
post,7.045266495494647
blue,7.041922723734717
domain,7.037458363816407
warehouse,6.997013212771355
authorized,6.994501619010575
batch,6.970064487006141
forgot,6.96391174877412
function,6.961488523867925
release,6.957754389841651
given,6.944273832799226
didnt,6.867330904866576
key,6.802762235154634
made,6.79849272803957
cell,6.788568440419518
share,6.767556254141675
performance,6.766425954736538
daily,6.756927368414943
urgently,6.734679808418693
billing,6.705213962960861
battery,6.699675871455062
instead,6.661959736778898
sending,6.650173569202625
control,6.6309593890835075
case,6.626697496507525
mal,6.620212894657989
first,6.611684901485001
extend,6.524345005924808
ex,6.523414711790692
viewer,6.523338874476945
saved,6.505801505688328
enable,6.494852296696271
onto,6.474052842174778
think,6.470637757300415
operation,6.469115348802909
single,6.465111634547744
fixed,6.434492079114299
specify,6.414510312666454
write,6.396070424558255
shipping,6.377769515555595
senior,6.361065113286063
restore,6.357772826471584
output,6.340006423790412
controller,6.322246140767969
image,6.292006262999834
always,6.288837611040021
reach,6.278123271018197
owner,6.254021450860158
video,6.22689535050518
alternate,6.213612501269818
shipment,6.198007377165979
removed,6.155707072536318
sind,6.154155609548281
came,6.13096886724769
course,6.129303661459773
goes,6.115611746118571
bad,6.100663314806596
starting,6.097910320701054
worked,6.0921037270252425
mouse,6.077715581552611
recall,6.067911383269096
room,6.065525904900372
critical,6.059423725445344
ship,6.054008772846927
arrange,6.050597127110263
point,6.045099289552403
mir,6.022167621825806
floor,6.021737363972797
bank,6.015885923031353
hat,6.00751866344437
connectivity,6.006559750689024
dank,6.005163326218813
printed,5.997021722868941
disclaimer,5.996066834388793
either,5.989854712941746
setting,5.989219042175457
cache,5.983074121654405
player,5.980672885615599
lan,5.970085596180479
forward,5.966923165372143
closed,5.9472652720299495
count,5.94365304906946
format,5.936989296977543
unavailable,5.930237617961122
general,5.917275604488513
left,5.890363776550383
tomorrow,5.869779412523799
termination,5.844476963612621
successfully,5.842451300786503
people,5.8249776309126196
displayed,5.808191326119087
financial,5.804953918654892
move,5.8046787663317785
seeing,5.803940104959672
seit,5.783004354493925
yet,5.777592889177743
mode,5.742528815354853
exist,5.720932199776344
map,5.677499723243369
flash,5.669219191185761
amount,5.652663240875358
shop,5.636802785981211
frequently,5.626989263943971
adobe,5.620595940152083
utilization,5.615315390747967
conference,5.609666554933462
afternoon,5.597962534320532
os,5.595927953926828
word,5.5798158248910665
technical,5.569841372214471
label,5.556980026995281
deny,5.554197891470368
comes,5.5177141349342875
trouble,5.51344692824765
diagnostics,5.4905231979935065
must,5.48634295001669
amar,5.485655616612083
step,5.417018142978721
drawing,5.400797294641658
maint,5.397033702345485
till,5.3832000360683345
confirmation,5.314272078767458
size,5.280572712332986
loaded,5.273417573316486
media,5.259845597018641
session,5.238741074801822
goods,5.231534060541838
edit,5.226261200349991
bit,5.219828562233986
pay,5.212192062774169
valid,5.204502525776854
properly,5.20315744743328
prod,5.196296549712497
conversion,5.19374365662909
refresh,5.129054272431257
bis,5.127219412480849
plan,5.118242328064
ago,5.100695005299105
part,5.098038370809931
prompt,5.097441369274149
recreate,5.0940716807959525
detail,5.088393995617912
wir,5.088366681830508
activate,5.053671594643367
returned,5.038508635714993
said,5.036870594723533
primary,5.03201082862777
assistant,5.01164463304561
calling,4.997367646545721
booting,4.985569055340963
join,4.984922850163305
conversation,4.973445908742854
traffic,4.972190630873019
solution,4.960799475276419
authorization,4.947849478659635
ping,4.930071748938207
saying,4.913638764900304
moment,4.908937141888313
seem,4.893639619442547
shortly,4.872036505660885
appear,4.857852535023729
verify,4.845982872833113
virus,4.84206951424249
reply,4.831998463693656
travel,4.817726849203564
permission,4.798644565047315
inform,4.793905394413468
pop,4.783757484231003
picture,4.771616448508574
analyst,4.742296176311368
activity,4.682890192558832
task,4.679047870266846
communication,4.677985193666679
table,4.657984469207862
text,4.646853674126233
lot,4.6372333828224646
previous,4.621202893263556
taking,4.619357434533268
chat,4.6095357232108265
accounting,4.59105504118258
frequent,4.5769173301228
weaver,4.5711450113657826
regional,4.5642490326894665
directly,4.552647171602585
visible,4.552198915634843
payment,4.53361875090002
indicate,4.525787602545307
happening,4.493523652486806
whenever,4.4871231339267865
sorry,4.470061944572569
cancel,4.46421639920757
credit,4.461104255819338
object,4.449525975210573
ribbon,4.432379230852605
channel,4.430939745456586
forgotten,4.422948629341164
original,4.421990523002258
causing,4.4135372643202615
pull,4.411156814189423
organization,4.40296264535917
notice,4.3987569562867455
department,4.382967912480974
told,4.366378603990591
enterprise,4.360374584398497
outbound,4.358126255026246
red,4.333236568912632
behalf,4.322677930579593
place,4.305718587476829
forecast,4.300174233750873
path,4.294657440451469
necessary,4.278467649740825
authentication,4.277482668565974
visitor,4.2475799921286725
award,4.233512321743507
intermittent,4.225294462892007
everything,4.179931444680152
never,4.149585833637192
twice,4.149532631036177
pick,4.101932849092157
bios,4.101459312891151
mein,4.098221523185465
turned,4.074277784814003
talk,4.065307967455988
facility,4.042394080240707
eu,4.037120631428356
year,4.021159456114473
least,4.01782334585353
deployment,4.0040703276785825
continue,4.000407461418157
command,3.9875277926596655
headset,3.9832080926523865
lead,3.981596988466337
record,3.9770778512146965
gone,3.972296176901889
standard,3.9695827681592095
supply,3.9582864008605503
impacted,3.9452601557971407
static,3.9202009224401686
extended,3.908640306005593
professional,3.9056376394180945
require,3.8979287795958317
purchase,3.893006292675392
generating,3.8819919076921914
fill,3.875769537535832
input,3.8526927658803882
temporarily,3.849859190786156
master,3.8453093797606654
quick,3.8360783973612573
nor,3.825249873467436
normal,3.8226558979542746
shut,3.8220829503955924
generate,3.8212514989395143
informed,3.8209425832328328
human,3.8171064735506226
assignment,3.8132927072508758
clock,3.811020142519855
replace,3.807625296280353
north,3.8023739748593153
quantity,3.786308944357447
much,3.7854805815752517
extension,3.7745477518650263
charging,3.7738202543892845
believe,3.764710540759754
tell,3.7642489699415895
transferred,3.7488683090035977
unblock,3.7435583702073436
vacation,3.742028037960197
director,3.7279095016252963
reactivate,3.7252078906869297
giving,3.718342453486212
important,3.7103356085346144
em,3.7071447432915487
ran,3.703474356099623
agreement,3.6965455186559786
kiosk,3.694034751055621
average,3.69177530397695
paper,3.663576273445271
include,3.658323395842924
perform,3.657511609977393
rectify,3.6525417500383632
attempt,3.629170313916878
observing,3.618639400494797
weekend,3.613829445861344
inactive,3.6039811337302603
ensure,3.603174406532277
memory,3.6014497599071404
terminate,3.5849829417553094
south,3.584795190545851
handling,3.571057383081888
state,3.5658820429050775
around,3.5651131555922895
operator,3.5628903704156625
empty,3.560994452194327
light,3.5558178751474205
match,3.547474469979134
limited,3.5425374142724295
corporate,3.5279000440101522
mistake,3.522084612149711
incoming,3.515928741693958
book,3.502487736596756
hard,3.4917538357935998
block,3.4907515430996234
might,3.4879683930591847
hardware,3.487946871427594
cause,3.4848118559981525
making,3.478220761320954
content,3.4717644263499667
second,3.438962824536419
role,3.434100070761884
took,3.43026655879012
outside,3.4200415135663174
automatic,3.402458041292693
future,3.3632162953977307
weekly,3.3620239517065205
drucken,3.3506322056709097
noise,3.346221835303713
compliance,3.3453145423776416
pa,3.339734705595196
title,3.330364119074555
lockout,3.3294200450192473
direct,3.314035217287529
win,3.3107771760702693
routing,3.3092792014978314
extract,3.3092098734138906
question,3.300243854240933
adapter,3.294634545763707
touch,3.2907884570885706
broken,3.2843723422498416
based,3.2810028368402038
follow,3.276470996374108
sender,3.272759267111947
entry,3.2719223362391685
administration,3.2712783109114487
bottom,3.2704540945705185
appreciate,3.269821826829241
template,3.267331334978061
retrieve,3.256285012094599
schedule,3.2496328826199448
therefore,3.24892494948434
clear,3.2438389647130252
complaint,3.238539115436285
listed,3.23717238701679
method,3.2353508131490956
ask,3.2325729262187206
receipt,3.207969206029387
asset,3.2051966868877564
detailed,3.197186777397064
moving,3.1793612431528215
availability,3.1733592278461957
taken,3.1592625701976953
explicit,3.1576404110836367
er,3.153841870163733
doc,3.1532142194158257
route,3.147353303101461
couple,3.1466080177356073
category,3.1460107552854457
whether,3.143954296124135
busy,3.143735912633978
null,3.1419744841633035
sometimes,3.1378840436823574
though,3.122632986994708
respond,3.121869551391571
revenue,3.113510287233043
carrier,3.112223372309937
technology,3.09055553156863
virtual,3.08989784664782
impossible,3.087086622790058
revert,3.086013840892521
environment,3.081101860908657
snapshot,3.0779152568461097
weve,3.0390064022809495
handle,3.0360770034213815
monthly,3.022972056396645
hour,3.0154841946391593
everyone,3.0129853073802195
streng,3.008713424874595
bill,3.0035729053980247
speaker,3.003281053051207
reader,2.9999475707176453
mine,2.9985650910634645
module,2.997385237479452
remotely,2.977763564278814
steel,2.968045589343111
cable,2.9647451226436186
previously,2.9500688106616573
zebra,2.946459761196547
determine,2.944654282300302
suddenly,2.9385718633891633
main,2.9348905402510166
sincerely,2.9236818980917607
safe,2.9063053699575825
cad,2.9026026473786546
understand,2.89972614022087
muss,2.885859851020916
speak,2.8853979568284402
min,2.8851417118486427
none,2.8711506445739157
functionality,2.8677593557744436
fixing,2.867269502078929
night,2.8641165956959753
choose,2.8633132268583434
antivirus,2.860126265554994
later,2.847580227229432
russia,2.8384013500364382
specialist,2.8322317211187675
corrected,2.827509902561672
analytics,2.823776124920154
queue,2.822730330383447
registered,2.816482932744133
selected,2.814893644878472
engine,2.8102765721732723
personnel,2.808960295672046
period,2.8085606434315427
expire,2.806532446828795
lunch,2.7938361053488237
consultant,2.792619403733598
delegation,2.7836617588300245
procedure,2.783389653436559
rule,2.7801904012879253
encryption,2.7735755857882523
transport,2.772414361212031
component,2.7518199326769315
uninstalled,2.737625557509015
aware,2.7361109170238946
section,2.7351374618660054
especially,2.7308521657172897
hold,2.726265412044483
sample,2.7235517614105746
private,2.719407307095525
advice,2.7185221013412972
true,2.7167531362122506
man,2.709191496423313
accept,2.706148048219255
contract,2.7052013879167793
import,2.6973416661505407
inventory,2.694750596837501
insert,2.6941007689193714
export,2.684531259098619
inbound,2.683488413687552
stack,2.6821236225961855
thing,2.677813387972321
rep,2.6766700577015645
finished,2.6763544142461217
mac,2.673109697427861
repeat,2.6677519688513565
loop,2.6654609188497425
level,2.6627629867238283
validity,2.6610035396914196
staff,2.658292078459386
insurance,2.655161068036352
payroll,2.654417118030532
rate,2.6502322446403155
refreshing,2.649569507781934
router,2.642909561628776
saving,2.636134230997964
signal,2.6354571028730724
say,2.633024262522629
logic,2.628773247079946
corresponding,2.626212997609658
catalogue,2.6228241192826838
quarantine,2.6219468495561564
position,2.61877327763196
older,2.618008284895155
locking,2.603393012420282
inspector,2.596882990190746
seen,2.5954161509856735
administrative,2.590253017494026
mass,2.5887583372570306
away,2.5804653392166332
logistics,2.5796044045726063
trust,2.5771109799466605
occurrence,2.566109042745942
else,2.565706885452772
morgen,2.5653392711145706
history,2.563697947247631
supposed,2.56108425733054
disconnection,2.555445099702071
requirement,2.5536666113727473
saw,2.544327898275857
proceed,2.542342847629468
relevant,2.536648697082221
conduct,2.534863480215065
enquiry,2.534119889302702
usually,2.530389972379535
plug,2.5266164162998406
across,2.524913400370497
requisition,2.5233609858140196
zip,2.5231236684718192
hope,2.5204771453958132
pass,2.5153475944572508
failing,2.510777334255882
development,2.508586060252948
ability,2.493196868029088
resolution,2.4925952529277673
infrastructure,2.4916454407128423
raise,2.4881029010165348
aw,2.4682114473936094
colleague,2.466812340377013
renew,2.4647212157213954
synchronized,2.4584116054089526
soc,2.449236789212727
posted,2.4461390136703103
disable,2.4452970360617425
ready,2.443794551578712
initial,2.442659306514793
movement,2.4237901324786693
bur,2.422731064186717
newly,2.4218448648003705
variable,2.420607104380465
robot,2.4186308548275828
fi,2.4119581313491127
news,2.4118691838021165
linked,2.40629718532401
bring,2.3920564827376127
target,2.3840204904113835
notebook,2.3822309525513576
raised,2.3751692413638037
continuously,2.374959942240127
packet,2.372588068970512
analyzer,2.3695731928024655
really,2.3674191124934003
classification,2.365313793616342
guard,2.3649494832054887
hand,2.3568765614271276
industrial,2.355786524027909
oracle,2.3530834710627153
particular,2.3276128863271524
stay,2.3273820785693258
included,2.3270356658886717
apply,2.323876123307815
looking,2.323187729169716
neither,2.3142710558320747
immediate,2.3122915836877125
separate,2.307433841998215
demand,2.302107853617642
along,2.2998830601465814
president,2.299041303132985
intermittently,2.2965070746824963
bar,2.296014207123571
known,2.292945494634906
similar,2.2852822978291085
happen,2.282136074141959
final,2.280953051519476
non,2.280225670816484
synchronization,2.2797034819048188
often,2.276520302922302
unit,2.273794818620741
sheet,2.268214766500429
united,2.263504805270663
bin,2.260515639339425
waiting,2.252703652503926
reverse,2.250981949197187
dealer,2.2414792666414955
operating,2.239382663895096
replicated,2.2349194410347994
defined,2.234269588535208
picked,2.2267349821921796
member,2.224345441426389
chrome,2.2051394996250933
ascii,2.2012420539410282
hex,2.2012420539410282
great,2.1982328442956613
intercompany,2.19275605454273
invalid,2.1923494870955467
applied,2.1904680322508834
warden,2.1865166138090872
enough,2.1854021127892764
duplicate,2.185159814085822
big,2.180551183868298
unlocking,2.170845373573804
profit,2.1656506204369657
requester,2.1621240713787615
grade,2.15327469161866
physical,2.153184684010915
dan,2.1523774792531394
anhang,2.146419101926058
determined,2.1454404730200634
china,2.1444893825855007
appropriate,2.140838939060169
selection,2.137527281978275
pending,2.133392376926002
execute,2.131293703364246
swap,2.1290784403863308
regular,2.126256771654288
android,2.1220190908901864
blocking,2.120001072848213
various,2.118635725824331
crash,2.1176790219645163
designer,2.112173059921439
hence,2.1074845668714
accepted,2.104102919373376
concerned,2.100390705530087
processor,2.0930928016473853
stop,2.090759871098111
secure,2.0842333894330647
beamer,2.0803867646855463
difference,2.0798870567925603
party,2.0762651426375296
dock,2.0732380439791633
trailing,2.0722809647141256
kabel,2.068930778971621
delay,2.0681444026632483
leaving,2.0648317885748155
push,2.06165175027655
signature,2.056998200091027
miro,2.053168376463665
inside,2.0512995727374124
cisco,2.042513373452801
gave,2.0344825049138433
azure,2.033760351217
migration,2.030720129337201
little,2.0306926515157406
recover,2.0258343128276626
permanent,2.024599189395506
consignment,2.023652974204279
font,2.0200134971694954
remember,2.011039969677436
faced,2.0097880564352852
background,2.00793873506285
accordingly,2.006613744270284
difficult,2.0064261836571977
difficulty,2.003120431913816
weight,2.0025837169763405
blinking,1.9965576491134953
coating,1.9903696976003464
shutdown,1.9900363199353621
briefly,1.9878657767384942
recognize,1.981299238822933
invoke,1.977134234959245
build,1.9754544345984295
validate,1.974695372764224
present,1.9740904652306681
snap,1.9730991242565084
en,1.9717243665811508
archive,1.9717057122864539
according,1.9716387660982662
storage,1.9701908231021392
sab,1.9695479893428074
credential,1.9676672641303934
charge,1.967563076590351
technician,1.9664724421998605
dev,1.9662716006037684
se,1.9534578191455017
vice,1.9533792004568669
former,1.953254626282578
completely,1.9528746575737348
despite,1.9419325636758387
insufficient,1.9415757629468828
grinding,1.9402455725664214
laser,1.9398448463863383
thanks,1.9394587332025504
randomly,1.9364933089011467
terminal,1.9356855313918098
browse,1.9315253921890763
large,1.9286919135352616
outbox,1.9282473551311219
cycle,1.9277230734747814
convert,1.9255157469069766
instruction,1.9223540633250686
three,1.9203826173195113
currency,1.9176276409325579
white,1.9168719154440224
unreachable,1.9158199366088828
mobility,1.9144629790765242
double,1.9141399015915455
aborted,1.914099640317892
whole,1.913443107316641
ar,1.9104561960267763
extra,1.9097772620066982
unauthorized,1.903829469862896
far,1.903616803758377
reaching,1.9008481034599802
speed,1.900097766400011
chance,1.8994358138157206
package,1.8991853774091174
drop,1.8962797851859459
wasnt,1.8905788856888042
play,1.8866865786190408
timed,1.8846149774533414
knowledge,1.8822575331528035
bug,1.877286796047788
mention,1.874379374560826
relationship,1.8739052934020641
encounter,1.8683086861906717
met,1.8661767127854068
press,1.8641376634051379
script,1.8600082786603516
legitimate,1.8590511573930435
medium,1.8587711092210688
half,1.8579982712382757
wi,1.8576365806411723
public,1.8538871614601211
mount,1.8537258355850712
head,1.8537029175200415
although,1.8510285334188283
protocol,1.8490408775528355
shift,1.8391350317136697
relay,1.8375926508992821
unfortunately,1.836890345991254
policy,1.8368409760326703
responsible,1.8340883245885053
creation,1.8335295919841554
proper,1.8318960191757743
building,1.830197227779328
removing,1.8300035620356563
upon,1.8177207952889913
acrobat,1.8169485077304113
slip,1.8143659063379003
dial,1.8123609196374466
alarm,1.8055068541632835
associated,1.8043744844688194
library,1.8027082040521978
near,1.798795430017308
voucher,1.7948238506325418
tone,1.7905201021594075
fence,1.7887298694578955
region,1.7791064489392958
vat,1.7765750319704625
shipped,1.7758266905654283
differently,1.7719374132455763
receipts,1.7698234332431366
supplier,1.7646887488181284
exact,1.7628332656270265
consider,1.7621278817966868
usage,1.7582635528923827
salary,1.758078371687454
plus,1.7577223555812265
limit,1.7559306258416043
flow,1.7555019700626078
almost,1.754324537850368
recipient,1.7531653483830845
common,1.7521456677941842
fail,1.7470509464396375
remains,1.7454460806247003
forwarding,1.74398287712134
indirect,1.7415217823567355
permanently,1.7410841874577545
compatibility,1.741081470808203
concern,1.7406082801371814
overview,1.7398146267837418
bob,1.737170760620097
zero,1.7361574693966548
expiring,1.7359624442372896
partial,1.733542808260306
handy,1.727444476879925
yellow,1.7264519281020545
temp,1.7262384264157935
balance,1.7241757484177227
documentation,1.7195823668524284
infected,1.716978897202249
incomplete,1.7139657880110066
filled,1.7094875050666165
rounding,1.708327380132157
kingdom,1.702380563709529
sponsor,1.7022979526625985
music,1.7014947615510603
sensor,1.7004004204893517
slowly,1.6993172505985632
entire,1.6981066119789996
reminder,1.6978307525471854
unsuccessful,1.69599968844271
repeated,1.6942638812833744
become,1.6915178545472098
hip,1.6904457434820448
fan,1.685428544346176
major,1.679941356959141
menu,1.6796110903228931
ort,1.6758422993800157
projector,1.6715363832662877
joiner,1.6698975871876298
experience,1.6646778946330558
maybe,1.6646216148128055
deactivate,1.6619435706317762
thank,1.6566507340582957
world,1.6555814747292428
sherlock,1.6553948257989182
shutting,1.6479520727876578
tape,1.6458693380563287
actual,1.6444688258041
chassis,1.643707879830281
sinkhole,1.6427350832627012
constantly,1.6425316364711384
educated,1.6420570927738822
tier,1.6410545713849787
statement,1.6351381416682131
wallpaper,1.6302268399124582
feel,1.6265945985224548
contents,1.625789857642042
audit,1.6245074089389557
rest,1.6229958612429694
huge,1.6206548948113821
register,1.6198791463687063
mu,1.6174830986407724
links,1.6110961440913292
planner,1.6081657271289176
counter,1.602533148402145
synch,1.601916754931576
avoid,1.6017733769409181
situation,1.5975976460759784
involved,1.5905136233257797
recent,1.5892650180217307
corrupted,1.5890618256680107
track,1.5882508195732625
posting,1.5839404145245126
ref,1.5832923239236054
male,1.581495360875132
frozen,1.578790201418243
success,1.577121452444605
stage,1.5760385879392698
third,1.5743773460344845
quickly,1.5718249262607857
ever,1.5694543776201217
modify,1.5662318207712111
specification,1.5661024066777753
anyone,1.565117485248017
greatly,1.5623728824696879
reimbursement,1.5621242334799936
trainee,1.5612896520252448
cursor,1.560736150020931
specific,1.5585894589939355
appointment,1.555958371862032
reimage,1.5555693005926168
less,1.5550266041065774
indicator,1.5543380016709722
oe,1.5530308200613432
force,1.5522715712643478
sept,1.550210168041419
theyre,1.5489344594931924
thought,1.5471499296258517
design,1.544006796703224
ce,1.5437681037649473
pi,1.5425380861496947
potential,1.5401625401403727
adoption,1.5361964176628322
buttons,1.5357234397199406
root,1.5342982482987788
deliver,1.5298371536167785
reps,1.5253320889307935
portion,1.525181571559314
unless,1.5205194312679826
copied,1.5150865684194983
answer,1.5110590629747898
short,1.5070917786090896
populate,1.5061838130468916
reconnect,1.5061518588782459
licensed,1.5032668988912048
assume,1.5017750848913773
saver,1.5007567740827417
iso,1.5001379872348117
quite,1.4917773786140658
soft,1.4904785885907832
normally,1.4897443505629828
custom,1.4891820564695408
suspect,1.4888172208145714
traveling,1.4866149980289969
campus,1.4864542129540772
favor,1.4857240136135919
scanning,1.4855367016168377
statistics,1.4834692408234498
loss,1.4814218599260747
together,1.4813195026062205
score,1.4803481687924553
exit,1.4798845256236628
patch,1.4792948189161312
core,1.4738695775759636
inspection,1.470549701507016
accidentally,1.4688317415689787
special,1.4678787531569206
finally,1.4658472585131608
wild,1.465782380675291
rather,1.462986312397937
scrap,1.4606418904910865
specifically,1.460333343981868
sec,1.4593858753902464
quotation,1.4565598331787246
arent,1.4532787060934926
improvement,1.4530630922221275
serious,1.4520749310924745
court,1.4515849685886284
joining,1.4476571469780457
ware,1.4457127344697127
launcher,1.4367440739382
issuing,1.4352202110355514
wondering,1.4351215097505323
maintain,1.4309598547636802
accessible,1.4304901140170978
unread,1.4303581912742953
except,1.42739258825225
thats,1.4264428888902758
dash,1.4252286593921348
calculation,1.4221409827191294
authentic,1.4210401540111612
converting,1.4178080791448737
nightly,1.416663154373865
resource,1.4116885671686032
stays,1.409712155082984
respect,1.4073429230460315
front,1.4051702434786106
badge,1.4032841326869043
bom,1.4027051753531352
intern,1.4021115300894316
hotel,1.4011862425016335
para,1.4009287744216006
expedite,1.4004558619160616
loin,1.3947749149781759
paternoster,1.3934597696735063
filter,1.3842740070287871
trunk,1.3837992251475955
outgoing,1.382969649935624
reassign,1.3827149879288603
searching,1.3729610967757762
evening,1.3722490447729825
shopping,1.3697898158042103
figure,1.3672085943268741
solid,1.3663385458690738
sort,1.3647216154728978
low,1.3632981001234807
correlation,1.3617297556519443
loud,1.3614130508339737
auto,1.3603040450909478
ca,1.3594485122418272
carry,1.3553924160642719
calibration,1.3527689552174893
wrote,1.3522609676225392
precision,1.3486576263190717
zone,1.3483514281926496
wait,1.3460663012117036
poor,1.345921393009279
confirming,1.3452185191090886
sufficient,1.345019946937412
acceptance,1.342925171113189
